state,county,zipcode,county_name,mean_income_rank_p25,mean_income_rank_p25_se,jail_rank_p25,jail_rank_p25_se,child_below_med,income_rank_black_p25,income_rank_black_p25_se,income_rank_hisp_p25,income_rank_hisp_p25_se,income_rank_white_p25,income_rank_white_p25_se,jail_rank_black_p25,jail_rank_black_p25_se,jail_rank_hisp_p25,jail_rank_hisp_p25_se,jail_rank_white_p25,jail_rank_white_p25_se,child_below_med_white,child_below_med_black,child_below_med_hisp,income_rank_female_p25,income_rank_female_p25_se,income_rank_male_p25,income_rank_male_p25_se,jail_rank_female_p25,jail_rank_female_p25_se,jail_rank_male_p25,jail_rank_male_p25_se,child_below_med_male,child_below_med_female,income_rank_black_female_p25,income_rank_black_female_p25_se,income_rank_hisp_female_p25,income_rank_hisp_female_p25_se,income_rank_white_female_p25,income_rank_white_female_p25_se,income_rank_black_male_p25,income_rank_black_male_p25_se,income_rank_hisp_male_p25,income_rank_hisp_male_p25_se,income_rank_white_male_p25,income_rank_white_male_p25_se,jail_rank_black_female_p25,jail_rank_black_female_p25_se,jail_rank_hisp_female_p25,jail_rank_hisp_female_p25_se,jail_rank_white_female_p25,jail_rank_white_female_p25_se,jail_rank_black_male_p25,jail_rank_black_male_p25_se,jail_rank_hisp_male_p25,jail_rank_hisp_male_p25_se,jail_rank_white_male_p25,jail_rank_white_male_p25_se,child_below_med_white_m,child_below_med_black_m,child_below_med_hisp_m,child_below_med_white_f,child_below_med_black_f,child_below_med_hisp_f
24,47,19901,Dover,0.39132497,0.005908143,0.033215143,0.004889835,4888.9829,0.33248997,0.007615482,0.36751541,0.040110003,0.44729796,0.008455033,0.054931801,0.009940125,0.002964251,0.007424592,0.017753344,0.004542177,2690.489,1919.2919,86.302094,0.4016884,0.00860123,0.38160956,0.00826996,-7.79E-05,0.000449663,0.067968458,0.009542736,2506.3621,2381.6528,0.33572358,0.009891518,0.38521522,0.055909455,0.46046764,0.012100102,0.33035496,0.012836897,0.3539407,0.058357056,0.43521315,0.011850689,-5.43E-06,0.000681431,0.000700092,0.008473138,-0.000307558,0.000625762,0.12646951,0.021817615,-0.015512452,0.014122826,0.035558958,0.009094244,1394.0271,986.802,38.638771,1297.3638,933.77252,48.122036
24,510,11302,Baltimore,0.3208833,0.001062808,0.051798902,0.001261488,118413.55,0.31435964,0.001159681,0.36832047,0.007877887,0.39044347,0.003245124,0.058676939,0.001495865,0.023528371,0.005386364,0.030879661,0.002877177,14305.255,99016.258,2209.8313,0.34825492,0.00146033,0.29303104,0.001513243,0.003793929,0.000362614,0.11088054,0.002403089,59899.43,58515.289,0.34095824,0.00152633,0.36878178,0.010612858,0.40249074,0.004634933,0.28568533,0.001680556,0.36704266,0.011959196,0.37908697,0.004517689,0.004029493,0.000497564,0.003281288,0.001564501,0.003188349,0.000880268,0.12798317,0.003208313,0.043977004,0.01213691,0.059257586,0.005331371,7313.2622,49841.039,1132.4839,6993.252,49165.84,1075.0748
25,1,20500,Boston,0.45080459,0.003929119,0.013109247,0.001821882,16130.883,0.3464677,0.016756134,0.36600044,0.017056683,0.47327676,0.004303969,0.072173141,0.020869695,0.03513905,0.012728929,0.009473982,0.001661148,13379.981,619.85291,613.38354,0.46896657,0.005423165,0.43372595,0.005526064,0.002534669,0.000943388,0.024013266,0.003548523,8283.6543,7846.3848,0.37970611,0.023146626,0.37948337,0.022714138,0.49127361,0.005865805,0.32018197,0.022493415,0.35187137,0.024739105,0.45632911,0.006092832,0.019604692,0.010305395,0.010016744,0.004094006,0.001816734,0.000946162,0.12010352,0.037990939,0.064483568,0.029053921,0.01708835,0.003202075,6864.2866,296.32629,311.11789,6512.5625,323.40311,301.74963
25,3,20902,Pittsfield,0.4101935,0.004619044,0.018688565,0.002755661,11015.84,0.33722243,0.019744817,0.36004701,0.023975041,0.4251942,0.005031498,0.057736151,0.021602819,0.025273588,0.013414726,0.016817134,0.00271425,9569.1406,516.28857,387.45557,0.4292711,0.006489657,0.39107382,0.00657346,0.002421293,0.001121916,0.036691438,0.005771204,5450.751,5566.1138,0.366429,0.027606491,0.39656883,0.035370275,0.4435921,0.006985026,0.30581006,0.029604647,0.31296706,0.03282629,0.4048273,0.007105651,0.001784509,0.003063051,0.01252999,0.007366748,0.002416412,0.001012716,0.12349072,0.046700563,0.044868544,0.030458327,0.033115834,0.005536443,4726.3013,261.979,193.03563,4842.4844,251.54167,193.63667
25,5,20401,Providence,0.43598461,0.002496626,0.011359397,0.001157768,43015.098,0.36399832,0.009762572,0.38189608,0.007890173,0.45958826,0.002799953,0.04560969,0.008692893,0.017949726,0.004584149,0.008878005,0.00107367,33192.57,2044.6053,5293.6021,0.4497301,0.00349584,0.42206031,0.003444832,0.001769532,0.000429417,0.021995824,0.002245484,21977.605,21033.746,0.38395864,0.014138004,0.3860957,0.011223449,0.47319058,0.003874697,0.34634653,0.014315589,0.37766975,0.01060565,0.44502482,0.003964984,0.008235822,0.003696249,0.003857974,0.00208594,0.001417377,0.000345307,0.081618063,0.016301159,0.034798618,0.009271258,0.017021719,0.002062491,16872.535,1054.0216,2741.269,16316.223,991.88702,2554.865
25,7,20403,Oak Bluffs,0.46205226,0.024560416,0.040075492,0.023373103,1091.9611,,,,,0.46228468,0.028604198,,,,,0.03142288,0.02188802,802.42285,,,0.53339046,0.032991409,0.38526151,0.034649294,0.006907556,0.010988833,0.11228522,0.046237312,514.53278,578.07898,,,,,0.52901018,0.038632762,,,,,0.39611274,0.04002513,,,,,0.000518322,0.00460983,,,,,0.06718085,0.045303136,396.32309,,,407.01633,,
25,9,20500,Boston,0.44890165,0.002223876,0.015497018,0.001208364,55750.398,0.38130283,0.009091074,0.41920424,0.003565154,0.48286137,0.002869572,0.057698287,0.008905967,0.020106951,0.001949584,0.011070222,0.00111067,31502.32,2928.5229,23387.033,0.4597455,0.003131233,0.43859118,0.003132908,0.003016099,0.000641638,0.029278537,0.00227053,28790.768,26958.797,0.40180126,0.012571565,0.42835879,0.004942135,0.49053407,0.004000532,0.36244702,0.012224997,0.40957507,0.004844263,0.47490299,0.004115882,0.011845082,0.004517092,0.001820115,0.000639205,0.003069021,0.000823915,0.10666398,0.01681559,0.041118376,0.004078525,0.019807424,0.002120565,16197.976,1528.0223,11974.005,15303.084,1399.6476,11411.941
25,11,20800,Springfield,0.43256408,0.005923959,0.009867267,0.002260808,6220.0195,0.34668335,0.037027221,0.36997589,0.021803636,0.44808027,0.006458961,0.026450794,0.021311481,0.004804153,0.003850551,0.008860041,0.002471829,5418.9888,121.03364,404.94806,0.43422332,0.008472383,0.43066299,0.008477771,0.000835459,0.00043979,0.020280017,0.005322206,3223.3694,2996.7485,0.32684392,0.038606945,0.37018922,0.028283995,0.44696146,0.009149735,0.36527178,0.056627091,0.37104622,0.033394385,0.44988263,0.009196892,0.010582504,0.020364592,-0.005226652,0.00289558,0.000756119,0.000718389,0.044877831,0.022911215,0.005946781,0.009923195,0.017330987,0.004423494,2803.3264,64.089256,205.75488,2616.6484,56.046085,197.8291
25,13,20800,Springfield,0.40453303,0.002374697,0.019176004,0.001467515,44490.305,0.3434613,0.005562742,0.36352009,0.003754651,0.45454618,0.003430728,0.050511468,0.00563001,0.021800993,0.002322199,0.010089596,0.001309561,19713.436,7817.4263,22942.398,0.41603225,0.00341763,0.393419,0.003392064,0.002248416,0.00059924,0.03856888,0.003046174,22645.273,21844.986,0.36551297,0.007460546,0.36446321,0.005189484,0.46585077,0.004770312,0.32247162,0.007596581,0.36262476,0.005546157,0.44341224,0.004861292,0.004185441,0.001834461,0.001871413,0.000756121,0.00171396,0.00074564,0.10461246,0.011445096,0.04610404,0.00579874,0.018679433,0.002512691,9973.7461,4019.6428,11827.21,9736.4727,3799.4182,11122.688
25,15,20800,Springfield,0.44985622,0.005218946,0.009490822,0.001927305,8437.8174,0.41351256,0.024953704,0.38289315,0.015217223,0.46808934,0.005787455,0.028997771,0.01147423,0.021643756,0.008838505,0.007431267,0.00178149,6621.4644,268.23438,946.11719,0.46297309,0.007228335,0.43748936,0.007314509,0.000936677,0.000332277,0.017435193,0.003837085,4327.7119,4111.5376,0.39728233,0.032933034,0.41199487,0.022195539,0.48197392,0.007949977,0.42529997,0.035989515,0.35420752,0.020701306,0.45485926,0.00819093,0.000414294,0.003928449,0.00390567,0.002873294,0.000781325,0.000720507,0.06013684,0.028307635,0.041087285,0.019431116,0.013676869,0.003258168,3360.5803,127.75796,516.74835,3260.2566,142.14149,431.52283
25,17,20500,Boston,0.48009285,0.001849851,0.008006191,0.000695258,81451.516,0.42791742,0.005124725,0.43426722,0.005063504,0.50307417,0.002323851,0.022435442,0.00274851,0.008913931,0.001028262,0.006165742,0.000725051,50077.473,7822.2827,11830.979,0.49948451,0.00259345,0.46136355,0.002639594,0.001604917,0.000319337,0.014832702,0.001379659,41571.129,39880.398,0.44574988,0.007361403,0.44152343,0.007009014,0.51996005,0.003229429,0.41048217,0.007563458,0.42706954,0.006909348,0.48661751,0.003301354,0.003479414,0.000743956,0.002526466,0.000431977,0.001668267,0.000511973,0.043120474,0.00366235,0.017077606,0.002873278,0.010840073,0.001313885,25489.801,3940.5457,6202.8989,24586.049,3881.967,5640.6006
25,19,20402,Nantucket,0.50685829,0.023453811,0.011228213,0.011171359,507.23679,0.33375156,0.059744757,,,0.54612046,0.026301175,,,,,0.015072679,0.013698459,399.62311,32.132771,,0.50975776,0.034992974,0.50014615,0.031743579,-0.000686311,0.003128214,0.025133962,0.020756777,284.94043,220.40941,,,,,0.57001382,0.039330684,,,,,0.51884949,0.036055733,,,,,-0.006377812,0.004740686,,,,,0.027974857,0.025915856,228.9566,,,171.43996,,
25,21,20500,Boston,0.50397575,0.002802662,0.007827113,0.001050187,32983.418,0.43049842,0.008295266,0.48010293,0.012846015,0.51481235,0.003271393,0.016995285,0.001304703,0.011506476,0.003754568,0.007903738,0.00103241,23848.904,2451.1108,1148.1235,0.5210951,0.003897728,0.4871946,0.004018955,0.002676413,0.00066975,0.013688066,0.00209993,16721.281,16259.064,0.45113185,0.011401995,0.47920787,0.018406058,0.5278542,0.004555504,0.40959555,0.01187761,0.48182124,0.016726142,0.50135243,0.004732139,-0.000166146,0.000268682,0.0051285,0.001896714,0.003432615,0.000939056,0.037172101,0.004263568,0.019615753,0.006297517,0.012778542,0.00188747,12055.324,1221.8302,617.90985,11790.034,1228.646,530.57928
25,23,20500,Boston,0.44852391,0.002812136,0.009873898,0.001058377,33448.215,0.39336842,0.007120407,0.40083891,0.010616864,0.47628278,0.003304821,0.041057296,0.005845176,0.02541591,0.005379416,0.005292271,0.001022025,23938.08,4321.7402,2195.7551,0.46470755,0.003924837,0.43147895,0.003995368,0.001655876,0.000481953,0.019294461,0.002123202,17184.938,16263.34,0.4152047,0.009934671,0.40287924,0.014540751,0.48898855,0.004549203,0.36910924,0.009950091,0.39981806,0.015071221,0.46410337,0.004691388,0.004018495,0.002051637,-0.000586419,0.000581437,0.001362053,0.000405401,0.093333833,0.012899894,0.05205312,0.012948038,0.009377695,0.0018662,12284.399,2228.1111,1100.116,11652.523,2091.6006,1096.0767
25,25,20500,Boston,0.41368276,0.001774411,0.017837398,0.001026478,84306.195,0.37503779,0.002829436,0.42400751,0.00328818,0.47925377,0.003930193,0.033676967,0.002199418,0.012069142,0.001324193,0.012438981,0.001763846,14391.576,31958.316,28594.42,0.43138343,0.00252726,0.39641604,0.002415186,0.00130842,0.000264602,0.037127018,0.002176195,42738.816,41565.211,0.39854977,0.003597464,0.42799783,0.004457149,0.49244496,0.005737878,0.34908578,0.00442016,0.42058933,0.004622232,0.46761379,0.005532158,0.002007603,0.000800309,0.000813609,0.000281599,0.002617755,0.000803409,0.074990325,0.004787883,0.02572472,0.002804104,0.021981265,0.003287992,7325.0444,16206.356,14552.738,7068.2705,15736.137,14044.063
25,27,20500,Boston,0.44087288,0.002221476,0.008859619,0.000836214,56208.785,0.39352921,0.008109954,0.39155349,0.004804752,0.46875846,0.002675505,0.022676546,0.004413768,0.014442194,0.002454456,0.005978515,0.000826937,37659.102,3459.7102,13643.222,0.45526034,0.003105744,0.42687941,0.003144811,0.002137383,0.000534252,0.016231349,0.001669262,28792.129,27415.414,0.41431049,0.011528174,0.40243182,0.006470742,0.481552,0.003699319,0.37108925,0.011338589,0.38041693,0.006565338,0.45683193,0.003761741,0.000934482,0.000421608,0.002807781,0.000893254,0.001874441,0.000582252,0.0491076,0.004226718,0.028645469,0.004568347,0.010297674,0.001504174,19268.818,1759.2617,6992.0605,18388.74,1692.65,6648.9468
26,1,12401,Alpena,0.40779051,0.011260869,0.012867002,0.004964248,1383.9707,,,,,0.41622508,0.011308637,,,,,0.013216314,0.004820779,1296.5565,,,0.43738088,0.016779598,0.38472578,0.014712504,0.003847884,0.003788445,0.018465078,0.007174365,749.85413,634.55933,,,,,0.44701537,0.017546585,,,,,0.39196098,0.01509364,,,,,0.004786057,0.003676349,,,,,0.019161075,0.00693109,692.64795,,,603.47943,,
26,3,11401,Marquette,0.42857838,0.017969323,0.019947115,0.010581625,779.88898,,,,,0.44632208,0.019481808,,,,,0.007792086,0.005822902,664.41443,,,0.43587115,0.02603532,0.42209664,0.024900092,0.027590174,0.013713854,0.012826504,0.013087604,419.73242,358.44315,,,,,0.45264989,0.027594777,,,,,0.43832919,0.027595997,,,,,0.003371402,0.005012233,,,,,0.013004831,0.010571402,348.6452,,,315.71332,,
26,5,12200,Grand Rapids,0.40942612,0.004421355,0.022403931,0.002746856,10160.179,0.34070975,0.022236425,0.40214753,0.012919754,0.42395163,0.004850258,0.063512109,0.024873292,0.007574781,0.002780505,0.022605998,0.002952394,8336.1475,270.16147,1314.8977,0.42288312,0.006270623,0.39682913,0.006176643,0.001204752,0.000772927,0.043256212,0.005810183,5184.4614,4975.6563,0.35919452,0.029324256,0.40332794,0.017609874,0.43849677,0.007032033,0.33361271,0.031308684,0.40398923,0.018817311,0.4098101,0.006856239,0.015796036,0.010192998,0.001210252,0.001420078,0.001142036,0.000615259,0.11382984,0.046465609,0.014273906,0.007709628,0.044804819,0.006016434,4263.0005,143.17337,673.19183,4074.1299,127.41637,640.36462
26,7,12401,Alpena,0.41741285,0.007301531,0.013927271,0.003473101,3315.9792,,,0.43634674,0.06088214,0.42505315,0.007568302,,,-0.003048622,0.010517512,0.013254553,0.003387617,3167.5542,,32.685616,0.42456105,0.01057894,0.40998641,0.010134722,0.003082559,0.00198943,0.025258031,0.00667181,1666.7839,1649.0563,,,0.48852855,0.079868861,0.42733696,0.010660117,,,0.35057995,0.079310231,0.42434525,0.010685699,,,0.024920085,0.038512975,0.002623976,0.001394355,,,0.013303022,0.024831586,0.025018599,0.006934918,1583.0176,,17.976076,1584.2268,,14.878231
26,9,12301,Traverse City,0.41294548,0.008822004,0.015038488,0.004491326,2834.6169,,,0.38908416,0.044853829,0.4247371,0.009333422,,,0.000398319,0.009070356,0.014097715,0.004584142,2580.1782,,82.662811,0.41824761,0.012778743,0.40925732,0.012149532,0.002760964,0.001916144,0.026255978,0.007728016,1499.5553,1334.4871,,,0.31865463,0.053411722,0.43365625,0.013692362,,,,,0.41755208,0.012747817,,,-0.024640573,0.013669684,0.003890338,0.003064159,,,,,0.024434535,0.008278457,1369.0302,,,1210.7759,,43.107868
26,11,11900,Saginaw,0.4376989,0.009656769,0.016082671,0.00471564,2066.7527,,,0.42090267,0.049796131,0.44518059,0.010029186,,,0.000892595,0.007535876,0.017798066,0.005110486,1928.0645,,44.620792,0.45982808,0.014349245,0.41764322,0.013157235,0.001258271,0.00140199,0.032444328,0.010021497,1098.3053,968.46649,,,0.38199544,0.075245015,0.47503954,0.015092092,,,0.44654462,0.064486183,0.42105964,0.013570028,,,-0.00212972,0.01178421,-0.000908573,0.000890837,,,0.016065849,0.031326067,0.034684431,0.010311148,1014.1871,,28.561188,912.58197,,17.292309
26,13,21002,Houghton,0.39953074,0.015834654,0.014398752,0.007829678,931.44843,,,,,0.4288148,0.019622056,,,,,0.024210807,0.013438525,596.22058,,,0.38658932,0.022587655,0.41020206,0.021274343,-0.002327453,0.001938603,0.024741063,0.014583387,484.23541,446.67145,,,,,0.40681204,0.027349021,,,,,0.4473407,0.027660435,,,,,-0.005103299,0.002643737,,,,,0.049369488,0.030014206,307.8559,,,288.85913,,
26,15,12100,Kalamazoo,0.41403389,0.006013718,0.017166261,0.003263731,5158.9116,0.39745823,0.085317075,0.41999686,0.037318781,0.42442733,0.006221712,0.02106094,0.03882229,0.011303765,0.01170938,0.017209772,0.003231537,4829.5903,20.952297,101.66181,0.4164173,0.008695829,0.41235438,0.008372722,0.00444406,0.002239287,0.028513078,0.006005002,2676.4617,2480.521,,,0.39992726,0.056696307,0.42716539,0.008949141,,,0.44208327,0.051368266,0.42239463,0.00871149,,,-0.001362118,0.004381309,0.004995181,0.00247257,,,0.034045435,0.03283285,0.028582806,0.006174452,2496.4055,,60.231068,2330.8481,,44.177582
26,17,11900,Saginaw,0.40940118,0.004601272,0.026189864,0.003116961,9547.6309,0.27852863,0.019715153,0.37393296,0.014514801,0.42801592,0.004993066,0.12874053,0.041951761,0.038440831,0.010463958,0.020808687,0.003016777,7979.1226,301.81458,923.52374,0.41516301,0.006343738,0.40343529,0.006559224,0.002137931,0.001111462,0.051299367,0.006607122,4868.8105,4678.0879,0.2463596,0.025630707,0.38107598,0.021365726,0.4343456,0.006953254,0.29900628,0.035501219,0.36622432,0.020610625,0.42138776,0.007101623,0.000908267,0.004484857,0.007726973,0.003447566,0.00187838,0.001096673,0.26320079,0.076140635,0.070685625,0.023088766,0.04093007,0.005891702,4083.8286,149.87604,471.41092,3894.1094,149.98763,452.14645
26,19,12301,Traverse City,0.39704505,0.009844585,0.022525303,0.006222303,2006.6079,,,0.44892448,0.067196205,0.40888751,0.010325145,,,0.015839987,0.027400598,0.022442356,0.006337907,1799.2137,,47.913548,0.40118948,0.013201226,0.39382085,0.014042758,0.008485537,0.005142314,0.035123173,0.011156984,1002.8267,1003.6308,,,,,0.41437361,0.01455678,,,,,0.40371582,0.014899914,,,,,0.010340581,0.005592157,,,,,0.036858678,0.012338308,902.04498,,,897.45874,,
26,21,13600,South Bend,0.37403709,0.00301513,0.038503069,0.003098434,18737.162,0.30418366,0.00412803,0.41506517,0.01431734,0.41681251,0.00440231,0.069914885,0.006302554,0.008906648,0.003030569,0.023193553,0.002795653,10145.394,7649.793,1062.726,0.38853729,0.004405767,0.35917276,0.004368927,0.003975182,0.001107388,0.078540221,0.005953325,9535.4336,9192.8418,0.32639477,0.005416255,0.43685713,0.020337276,0.42292941,0.006142082,0.27806696,0.006265224,0.39321378,0.020260474,0.41060767,0.006205835,0.005041707,0.001841408,-0.00162876,0.001185638,0.003549563,0.00103227,0.15812016,0.012964536,0.022461992,0.010735717,0.044160109,0.005711198,5144.1255,3931.5879,558.13434,4996.3926,3723.5837,505.72772
26,23,13700,Concord,0.40537995,0.005965772,0.019380102,0.003604832,5344.0981,0.28067625,0.036557507,0.42650518,0.028865077,0.41524032,0.006396633,0.1160122,0.076666847,0.013011516,0.010629764,0.01884173,0.003571659,4789.8643,46.706474,313.82245,0.40879151,0.008551012,0.40187448,0.008251729,0.006116989,0.002884694,0.033231024,0.006498685,2789.9766,2553.4299,,,0.35234874,0.041144613,0.42364174,0.009228203,0.24008492,0.049844462,0.47469249,0.037197568,0.41074076,0.008844018,,,-0.001081867,0.006503648,0.006628934,0.002766252,,,0.027075659,0.020748282,0.030913869,0.006133088,2488.7109,27.937338,190.0246,2300.2029,,123.21526
26,25,12100,Kalamazoo,0.36964995,0.003497791,0.030551741,0.002775332,15005.439,0.28864267,0.006262464,0.37439042,0.014716777,0.39698079,0.004450086,0.074578486,0.009912676,0.017877536,0.008254454,0.022147343,0.002928563,10083.494,3333.4778,991.55353,0.37386376,0.004993236,0.3651565,0.00495498,0.004385217,0.001310565,0.056710128,0.005334427,7810.7563,7195.3882,0.31274688,0.008312455,0.35595843,0.020208841,0.39718682,0.006465604,0.26265031,0.008495305,0.38993469,0.021087,0.39797798,0.006319007,0.004937735,0.002604823,-0.001674082,0.001431596,0.005020612,0.001797773,0.1585169,0.020371927,0.032767441,0.013550056,0.038973052,0.005343112,5306.8447,1732.2354,532.28497,4777.5938,1600.3975,459.95392
26,27,13600,South Bend,0.399005,0.005394816,0.031107208,0.004318695,5845.5405,0.33717343,0.014027983,0.38278806,0.024415681,0.4237619,0.006210609,0.083223157,0.019440247,0.009596574,0.005808048,0.026594371,0.004255293,4501.1855,670.48932,304.44977,0.39914545,0.007343519,0.39805108,0.007564198,0.002662218,0.001312084,0.060456231,0.008409596,2970.4668,2876.2271,0.34041041,0.018539449,0.37652972,0.032432619,0.41905117,0.008587576,0.3314777,0.020820325,0.38941491,0.038960885,0.4281413,0.008782345,0.001980078,0.002194389,-0.001065236,0.004105392,0.00354059,0.001493325,0.14945893,0.034919467,0.017040087,0.014550092,0.051232532,0.009748797,2288.1973,342.23254,131.54784,2212.2058,330.90894,178.42491
26,29,12302,Petoskey,0.39611453,0.008746665,0.032510445,0.006967169,2856.8228,,,0.34040833,0.053976282,0.40982938,0.00920474,,,0.058940273,0.063163474,0.029604323,0.008114353,2625.3838,,55.517906,0.41371003,0.012333234,0.37956479,0.012179689,0.001300738,0.001292152,0.062487733,0.013528468,1449.2694,1408.2211,,,0.40451965,0.087761566,0.42444965,0.013183312,,,0.16604863,0.071140632,0.39812568,0.013158811,,,0.013365601,0.023812216,0.002960347,0.002451549,,,,,0.057565331,0.014797607,1314.1744,,41.485558,1311.546,,18.292953
26,31,12302,Petoskey,0.40181077,0.00750873,0.014908697,0.003855712,3415.1909,,,0.44959435,0.056836784,0.40945789,0.007865591,,,0.06076717,0.064916201,0.012937353,0.003607071,3021.3005,,54.950214,0.40928695,0.01068923,0.39374128,0.010462697,0.000216282,0.000672211,0.028774042,0.007593752,1774.7904,1640.9004,,,0.41718048,0.099146344,0.41945684,0.011397392,,,,,0.39950612,0.011061884,,,,,-0.000263794,0.00061546,,,,,0.026524741,0.00732721,1573.2953,,,1446.7855,,16.834076
26,33,11403,Sault Ste. Marie,0.40026516,0.007095343,0.019548852,0.00419422,4130.5142,0.32409447,0.068426542,0.38213152,0.04731743,0.42820475,0.008939523,,,0.007238792,0.013006855,0.016363371,0.004722446,2427.1904,26.216661,102.67812,0.40709254,0.010042289,0.39281744,0.009943178,-0.000184595,0.000545525,0.039420757,0.008727626,2095.302,2034.8047,,,0.42196578,0.074510179,0.43564689,0.012738964,,,0.36829728,0.064135492,0.4203921,0.012508703,,,-0.016319126,0.017271956,0.000347521,0.000655728,,,0.015697466,0.029983593,0.031447452,0.008793178,1199.2762,,51.884544,1227.582,,53.63327
26,35,11800,Mount Pleasant,0.39791408,0.00623256,0.013404367,0.00285831,4512.0835,,,0.33860737,0.030231563,0.40969527,0.006449489,,,0.000341504,0.00634925,0.011489365,0.002782164,4238.626,,108.67433,0.41179308,0.009208166,0.38601509,0.00864166,-0.000432787,0.00040048,0.027643243,0.006204284,2314.8372,2194.9177,,,0.37889925,0.04306864,0.42192045,0.009658542,,,0.28318423,0.051260937,0.39818633,0.008824755,,,-0.000580584,0.009512875,-0.000307406,0.000541248,,,0.031214321,0.047662411,0.023374965,0.005035048,2181.9778,,47.161942,2054.5989,,60.90028
26,37,11700,Lansing,0.44474849,0.006993228,0.013160797,0.003126336,4054.1165,0.34800357,0.042729095,0.33422187,0.0245979,0.46220368,0.007432721,0.005299446,0.008185963,0.0042297,0.003432266,0.014299769,0.003619062,3562.0591,48.543858,228.7999,0.43926868,0.009667391,0.4506011,0.009974196,0.005522585,0.002873425,0.021248827,0.006030239,2068.7903,1985.9829,0.30303451,0.043256622,0.32817855,0.032358345,0.46435514,0.010305507,0.39856577,0.067220673,0.34538317,0.034864455,0.46530819,0.010612297,-0.007695652,0.007326792,0.000158743,0.002717062,0.006556945,0.00364807,0.034941949,0.025581261,0.001995474,0.003654413,0.02201158,0.006089277,1810.5541,26.928085,113.53658,1751.7843,21.310688,115.20831
26,39,12402,Grayling charter,0.38827714,0.009877095,0.016924489,0.005261795,1851.0785,,,,,0.39711386,0.010296663,,,,,0.017320829,0.005650893,1755.7563,,,0.39398172,0.014295555,0.38277513,0.013965662,-0.000771803,0.001054693,0.031182125,0.010252791,1016.9063,834.71979,,,,,0.40551364,0.015060052,,,,,0.3890301,0.013854106,,,,,-0.001082134,0.001111796,,,,,0.032534946,0.011291411,963.68799,,,791.06281,,
26,41,11401,Marquette,0.44285384,0.007438875,0.013041408,0.003433296,3980.229,,,0.37519217,0.059430465,0.45864964,0.007852473,,,0.003242714,0.012724961,0.013101581,0.003470204,3610.3286,,43.781609,0.4619675,0.010752589,0.42573151,0.010099156,-0.00019688,0.000352148,0.025558088,0.006510304,2060.5383,1919.5686,,,,,0.47932205,0.011110163,,,0.32637674,0.068488151,0.44333124,0.010964882,,,,,0.000264568,0.000466966,,,,,0.026191682,0.006781867,1845.4103,,26.332249,1765.6545,,
26,43,11402,Marinette,0.43255693,0.009073421,0.030954454,0.007187314,2494.0789,,,0.37663177,0.072262265,0.44196257,0.009517415,,,0.01519619,0.031320494,0.028388957,0.006452846,2340.7703,,43.410133,0.43537346,0.012719898,0.4302299,0.013236013,0.005912979,0.00383882,0.056581691,0.013153949,1307.4336,1186.5463,,,0.36853427,0.071695432,0.44968072,0.013381022,,,,,0.43820566,0.013552887,,,-0.003347874,0.017103752,0.003678489,0.002931903,,,,,0.055140644,0.014923901,1224.8671,,,1114.9406,,20.513971
26,45,11700,Lansing,0.41508773,0.004719519,0.019918483,0.002782771,7694.8164,0.3182427,0.010976544,0.42780513,0.019054295,0.43333119,0.005414996,0.067356937,0.011708394,0.02813131,0.009542515,0.014231766,0.002702691,5965.6934,795.6264,479.1188,0.43316728,0.006601989,0.39664832,0.006747667,0.001685032,0.000807589,0.040885624,0.005835982,3821.2134,3870.8408,0.35369107,0.016052866,0.44258437,0.026019955,0.44862527,0.007332815,0.286603,0.014896487,0.41188839,0.026326951,0.41725317,0.007907252,0.005263629,0.003661901,0.004943143,0.003063825,0.001019698,0.00065668,0.12973894,0.025704384,0.053879727,0.025177311,0.029325899,0.005605502,2886.9758,412.89572,277.59772,3072.4063,383.86456,207.15082
26,47,12302,Petoskey,0.43566972,0.008222923,0.017370706,0.004764759,3256.7124,,,0.41781849,0.067184418,0.44618464,0.008613299,,,0.003480325,0.010751194,0.015899282,0.004608196,2914.9531,,36.160267,0.46766058,0.011760242,0.40863049,0.011051221,0.000742069,0.000604713,0.033969633,0.008754914,1659.9546,1596.2216,,,0.47708547,0.098582953,0.47498393,0.012319122,,,0.34419909,0.085267819,0.42068699,0.012111327,,,-0.008002901,0.01767581,0.000482242,0.000535407,,,0.013466425,0.022250669,0.031252101,0.008770916,1465.8397,,13.878818,1449.5421,,26.291592
26,49,11600,Detroit,0.35446975,0.002094456,0.028774502,0.001721903,42118.113,0.30069852,0.003364617,0.3574397,0.01055196,0.39210019,0.002850566,0.046535872,0.003436727,0.01104771,0.003367496,0.019814512,0.001744752,22342.771,17407.354,1745.7844,0.37299263,0.003024731,0.33575282,0.003209167,0.001812322,0.000400128,0.059291959,0.003604976,21418.951,20696.441,0.32827467,0.003944489,0.36323544,0.013625897,0.40520409,0.004168394,0.27093261,0.004315151,0.35101008,0.014695439,0.37991679,0.004163703,0.000911144,0.000369582,-0.000232337,0.000603648,0.003033772,0.00085979,0.10338417,0.006643483,0.023803813,0.008060766,0.03776475,0.003585833,11353.079,8830.8037,884.06421,10986.942,8576.998,861.1275
